id_cafes_bebidas;cafeteria_id;bebida_id;precio;categoria
18598;3720;192;23,2;caro
18599;3720;111;27,7;caro
18600;3720;64;26,2;caro
18601;3721;35;29,5;caro
18602;3721;106;26,8;caro
18603;3721;178;23,6;caro
18604;3721;188;24,5;caro
18605;3721;31;25,8;caro
18606;3722;10;29;caro
18607;3722;173;23,8;caro
18608;3722;163;22,7;caro
18609;3722;188;24,2;caro
18610;3722;145;27,1;caro
18611;3723;98;15,6;medio
18612;3723;212;11,6;medio
18613;3723;171;18,7;medio
18614;3723;116;12,6;medio
18615;3723;142;14,6;medio
18616;3724;218;6,4;barato
18617;3724;238;8,2;barato
18618;3724;136;9,7;barato
18619;3724;46;8,7;barato
18620;3724;18;6,3;barato
18621;3725;23;5,4;barato
18622;3725;109;6;barato
18623;3725;142;8,9;barato
18624;3725;21;9,8;barato
18625;3725;117;7,4;barato
18626;3726;41;17,5;medio
18627;3726;214;18,5;medio
18628;3726;122;18;medio
18629;3726;169;14,2;medio
18630;3726;131;12,7;medio
18631;3727;20;16,5;medio
18632;3727;95;13,4;medio
18633;3727;36;20;medio
18634;3727;218;15,5;medio
18635;3727;2;19,5;medio
18636;3728;64;7;barato
18637;3728;92;5,7;barato
18638;3728;74;6,9;barato
18639;3728;102;5,7;barato
18640;3728;28;8,3;barato
18641;3729;187;8,2;barato
18642;3729;108;5,8;barato
18643;3729;163;6,7;barato
18644;3729;72;6,8;barato
18645;3729;52;6,3;barato
18646;3730;50;13,8;medio
18647;3730;195;12,3;medio
18648;3730;35;12,4;medio
18649;3730;29;15,1;medio
18650;3730;180;11,4;medio
18651;3731;235;9,1;barato
18652;3731;164;8,3;barato
18653;3731;166;8,1;barato
18654;3731;51;8,3;barato
18655;3731;111;5,8;barato
18656;3732;230;15,1;medio
18657;3732;135;14,4;medio
18658;3732;224;14,5;medio
18659;3732;99;18,1;medio
18660;3732;17;13,3;medio
18661;3733;118;23,6;caro
18662;3733;206;22,4;caro
18663;3733;173;27;caro
18664;3733;84;20,9;caro
18665;3733;175;22;caro
18666;3734;23;16,6;medio
18667;3734;131;17,9;medio
18668;3734;77;14,7;medio
18669;3734;236;15,7;medio
18670;3734;181;16,7;medio
18671;3735;27;15,7;medio
18672;3735;225;15,2;medio
18673;3735;117;11,9;medio
18674;3735;12;19,3;medio
18675;3735;208;15,5;medio
18676;3736;190;25,4;caro
18677;3736;222;28,3;caro
18678;3736;174;29,8;caro
18679;3736;149;20,9;caro
18680;3736;207;20,1;caro
18681;3737;212;25;caro
18682;3737;223;20,9;caro
18683;3737;27;25,3;caro
18684;3737;181;29,2;caro
18685;3737;72;29,1;caro
18686;3738;165;29,8;caro
18687;3738;27;29;caro
18688;3738;215;29,6;caro
18689;3738;42;27,8;caro
18690;3738;99;27,3;caro
18691;3739;86;15,4;medio
18692;3739;212;18,1;medio
18693;3739;179;19,4;medio
18694;3739;190;19,7;medio
18695;3739;132;12,5;medio
18696;3740;117;12,9;medio
18697;3740;13;14,8;medio
18698;3740;175;14,5;medio
18699;3740;54;13;medio
18700;3740;118;14,7;medio
18701;3741;80;11,2;medio
18702;3741;148;19,2;medio
18703;3741;190;17,6;medio
18704;3741;48;19,6;medio
18705;3741;131;12,6;medio
18706;3742;107;21,4;caro
18707;3742;109;23,1;caro
18708;3742;201;24,6;caro
18709;3742;76;24,9;caro
18710;3742;173;25,2;caro
18711;3743;106;21,5;caro
18712;3743;55;24;caro
18713;3743;107;20,3;caro
18714;3743;138;26,5;caro
18715;3743;91;25;caro
18716;3744;191;21,9;caro
18717;3744;71;24,7;caro
18718;3744;214;26,2;caro
18719;3744;18;23,4;caro
18720;3744;24;26,5;caro
18721;3745;176;9,5;barato
18722;3745;122;7,9;barato
18723;3745;69;6,9;barato
18724;3745;64;9,2;barato
18725;3745;123;6,1;barato
18726;3746;161;15,3;medio
18727;3746;221;17,7;medio
18728;3746;43;18,4;medio
18729;3746;234;16,7;medio
18730;3746;128;16,3;medio
18731;3747;196;7;barato
18732;3747;147;6,8;barato
18733;3747;51;5,6;barato
18734;3747;178;5;barato
18735;3747;13;9,2;barato
18736;3748;17;28,8;caro
18737;3748;181;23,2;caro
18738;3748;95;25,7;caro
18739;3748;225;20,8;caro
18740;3748;14;23,9;caro
18741;3749;102;20,7;caro
18742;3749;58;20,7;caro
18743;3749;149;28,9;caro
18744;3749;127;29,8;caro
18745;3749;189;24,9;caro
18746;3750;144;16,1;medio
18747;3750;131;13,6;medio
18748;3750;7;17,8;medio
18749;3750;126;19,5;medio
18750;3750;161;15,7;medio
18751;3751;34;20,6;caro
18752;3751;183;25,5;caro
18753;3751;42;21,8;caro
18754;3751;231;20,2;caro
18755;3751;46;24,9;caro
18756;3752;122;5,5;barato
18757;3752;57;6,3;barato
18758;3752;226;8;barato
18759;3752;58;9,9;barato
18760;3752;191;6,2;barato
18761;3753;16;7,5;barato
18762;3753;43;5,7;barato
18763;3753;142;5,6;barato
18764;3753;132;5,7;barato
18765;3753;56;8,1;barato
18766;3754;30;29;caro
18767;3754;229;22,2;caro
18768;3754;73;26,4;caro
18769;3754;169;22,4;caro
18770;3754;212;26,7;caro
18771;3755;9;16,7;medio
18772;3755;97;15;medio
18773;3755;32;17,7;medio
18774;3755;112;17,5;medio
18775;3755;181;16,9;medio
18776;3756;222;30;caro
18777;3756;226;28,4;caro
18778;3756;128;25,2;caro
18779;3756;124;25,9;caro
18780;3756;217;21;caro
18781;3757;229;11,2;medio
18782;3757;185;14,3;medio
18783;3757;232;11,5;medio
18784;3757;27;13,4;medio
18785;3757;116;19;medio
18786;3758;178;6,3;barato
18787;3758;211;5,2;barato
18788;3758;127;7,9;barato
18789;3758;194;5,4;barato
18790;3758;203;5,1;barato
18791;3759;98;6,7;barato
18792;3759;121;7,4;barato
18793;3759;21;9;barato
18794;3759;110;9,2;barato
18795;3759;59;9,1;barato
18796;3760;144;19,5;medio
18797;3760;164;14;medio
18798;3760;168;15,6;medio
18799;3760;202;11,6;medio
18800;3760;6;15,8;medio
18801;3761;211;12,5;medio
18802;3761;132;14,4;medio
18803;3761;59;11,9;medio
18804;3761;235;14,4;medio
18805;3761;18;18,6;medio
18806;3762;105;28,1;caro
18807;3762;126;24,3;caro
18808;3762;109;22,6;caro
18809;3762;148;25,9;caro
18810;3762;13;27,1;caro
18811;3763;83;14,8;medio
18812;3763;112;17,6;medio
18813;3763;18;17,8;medio
18814;3763;187;17,1;medio
18815;3763;89;11,2;medio
18816;3764;75;11,9;medio
18817;3764;171;18,2;medio
18818;3764;153;11,6;medio
18819;3764;149;18,3;medio
18820;3764;172;17,4;medio
18821;3765;222;15,7;medio
18822;3765;163;14;medio
18823;3765;177;18,5;medio
18824;3765;34;14,1;medio
18825;3765;85;17,9;medio
18826;3766;77;9,2;barato
18827;3766;72;6,2;barato
18828;3766;171;7,3;barato
18829;3766;128;5,4;barato
18830;3766;10;9,7;barato
18831;3767;176;16,9;medio
18832;3767;87;15,3;medio
18833;3767;225;13,8;medio
18834;3767;129;15,2;medio
18835;3767;233;11,3;medio
18836;3768;52;23,3;caro
18837;3768;89;27,8;caro
18838;3768;18;22,2;caro
18839;3768;76;22,2;caro
18840;3768;85;22,9;caro
18841;3769;34;21,7;caro
18842;3769;51;22,6;caro
18843;3769;235;20,8;caro
18844;3769;187;21,2;caro
18845;3769;55;26,5;caro
18846;3770;135;6,2;barato
18847;3770;194;7,3;barato
18848;3770;164;5,6;barato
18849;3770;156;8,5;barato
18850;3770;108;6,6;barato
18851;3771;184;12,8;medio
18852;3771;104;19,5;medio
18853;3771;180;11,6;medio
18854;3771;65;13,7;medio
18855;3771;115;15,9;medio
18856;3772;22;6,7;barato
18857;3772;165;7,8;barato
18858;3772;34;7,8;barato
18859;3772;231;9,3;barato
18860;3772;91;6,9;barato
18861;3773;94;12,1;medio
18862;3773;165;15,2;medio
18863;3773;106;15,8;medio
18864;3773;69;19,1;medio
18865;3773;48;17,7;medio
18866;3774;217;12,8;medio
18867;3774;7;16,6;medio
18868;3774;178;14,3;medio
18869;3774;134;19,9;medio
18870;3774;238;11,8;medio
18871;3775;34;7,7;barato
18872;3775;163;5,8;barato
18873;3775;207;6,7;barato
18874;3775;39;6,5;barato
18875;3775;169;6,2;barato
18876;3776;232;5,5;barato
18877;3776;119;8,4;barato
18878;3776;106;6,1;barato
18879;3776;94;7,7;barato
18880;3776;18;6,4;barato
18881;3777;103;28,3;caro
18882;3777;125;26,9;caro
18883;3777;71;25,2;caro
18884;3777;132;26,7;caro
18885;3777;196;25,7;caro
18886;3778;21;5,1;barato
18887;3778;155;8,2;barato
18888;3778;161;8,6;barato
18889;3778;108;5,8;barato
18890;3778;120;6,5;barato
18891;3779;14;26,7;caro
18892;3779;238;20,6;caro
18893;3779;53;21,4;caro
18894;3779;184;26,4;caro
18895;3779;39;25;caro
18896;3780;56;27,4;caro
18897;3780;53;27,8;caro
18898;3780;37;25,6;caro
18899;3780;162;23;caro
18900;3780;151;21,7;caro
18901;3781;121;9,1;barato
18902;3781;23;6,8;barato
18903;3781;155;8,4;barato
18904;3781;150;5,1;barato
18905;3781;237;6,2;barato
18906;3782;116;6,2;barato
18907;3782;201;5,6;barato
18908;3782;148;6,8;barato
18909;3782;38;5,3;barato
18910;3782;213;6;barato
18911;3783;238;17,8;medio
18912;3783;8;14,4;medio
18913;3783;60;16,3;medio
18914;3783;79;18,7;medio
18915;3783;164;17;medio
18916;3784;163;8,6;barato
18917;3784;4;8;barato
18918;3784;135;8,5;barato
18919;3784;157;8,5;barato
18920;3784;138;6;barato
18921;3785;107;20;medio
18922;3785;97;12,7;medio
18923;3785;118;17,3;medio
18924;3785;5;15,7;medio
18925;3785;154;14,4;medio
18926;3786;171;13,9;medio
18927;3786;38;12,1;medio
18928;3786;125;16,9;medio
18929;3786;174;18,8;medio
18930;3786;233;19,5;medio
18931;3787;10;7,6;barato
18932;3787;177;6,8;barato
18933;3787;215;5,9;barato
18934;3787;36;5,1;barato
18935;3787;62;5,7;barato
18936;3788;202;18,9;medio
18937;3788;89;19,6;medio
18938;3788;157;18,4;medio
18939;3788;20;19,9;medio
18940;3788;196;12,2;medio
18941;3789;50;21,2;caro
18942;3789;43;27,9;caro
18943;3789;44;21,3;caro
18944;3789;216;24,5;caro
18945;3789;93;20,7;caro
18946;3790;127;7,8;barato
18947;3790;135;7,6;barato
18948;3790;169;5,8;barato
18949;3790;213;9,3;barato
18950;3790;16;7,1;barato
18951;3791;189;28,3;caro
18952;3791;23;28,9;caro
18953;3791;213;28,2;caro
18954;3791;64;20,2;caro
18955;3791;71;29,6;caro
18956;3792;97;7,1;barato
18957;3792;100;9,9;barato
18958;3792;179;5,7;barato
18959;3792;209;5,7;barato
18960;3792;45;8,2;barato
18961;3793;211;11,9;medio
18962;3793;87;12,8;medio
18963;3793;206;14,5;medio
18964;3793;168;12,3;medio
18965;3793;212;15,1;medio
18966;3794;17;11,4;medio
18967;3794;133;18,6;medio
18968;3794;121;15,7;medio
18969;3794;65;12,9;medio
18970;3794;41;13,3;medio
18971;3795;120;18,2;medio
18972;3795;28;12,2;medio
18973;3795;185;14,8;medio
18974;3795;144;17,2;medio
18975;3795;215;14,3;medio
18976;3796;23;11,4;medio
18977;3796;178;15,5;medio
18978;3796;36;14,1;medio
18979;3796;132;17,4;medio
18980;3796;176;14,9;medio
18981;3797;115;27,3;caro
18982;3797;225;22,2;caro
18983;3797;147;28,7;caro
18984;3797;5;22,1;caro
18985;3797;190;30;caro
18986;3798;133;14,2;medio
18987;3798;169;12,5;medio
18988;3798;149;18;medio
18989;3798;184;12,9;medio
18990;3798;174;12,2;medio
18991;3799;161;15,8;medio
18992;3799;234;16,5;medio
18993;3799;30;13,5;medio
18994;3799;111;16,7;medio
18995;3799;142;15,7;medio
18996;3800;168;11,7;medio
18997;3800;140;15,2;medio
18998;3800;150;13,1;medio
18999;3800;17;16,3;medio
19000;3800;185;14,4;medio
19001;3801;231;7,7;barato
19002;3801;155;6;barato
19003;3801;232;6,8;barato
19004;3801;129;9,4;barato
19005;3801;21;6;barato
19006;3802;73;29,4;caro
19007;3802;127;26,3;caro
19008;3802;208;20,5;caro
19009;3802;104;29,8;caro
19010;3802;114;27,7;caro
19011;3803;23;8,3;barato
19012;3803;196;9;barato
19013;3803;73;5,4;barato
19014;3803;131;8,3;barato
19015;3803;17;5,8;barato
19016;3804;5;6,3;barato
19017;3804;228;6,9;barato
19018;3804;86;9,8;barato
19019;3804;152;7,1;barato
19020;3804;96;6,4;barato
19021;3805;7;26,7;caro
19022;3805;86;25,6;caro
19023;3805;212;23,2;caro
19024;3805;77;23,4;caro
19025;3805;47;22,1;caro
19026;3806;114;20;caro
19027;3806;111;28,9;caro
19028;3806;41;20,1;caro
19029;3806;146;29,8;caro
19030;3806;53;24,5;caro
19031;3807;148;21,5;caro
19032;3807;88;24,1;caro
19033;3807;65;21,4;caro
19034;3807;203;25,6;caro
19035;3807;228;24,6;caro
19036;3808;47;19,3;medio
19037;3808;88;17,5;medio
19038;3808;175;12;medio
19039;3808;184;15,7;medio
19040;3808;195;19,3;medio
19041;3809;233;19,3;medio
19042;3809;43;16,9;medio
19043;3809;58;15,7;medio
19044;3809;145;12,3;medio
19045;3809;231;16,7;medio
19046;3810;179;8;barato
19047;3810;58;5,4;barato
19048;3810;223;7,2;barato
19049;3810;92;7,1;barato
19050;3810;38;8,7;barato
19051;3811;31;6,1;barato
19052;3811;14;6,5;barato
19053;3811;8;7,5;barato
19054;3811;110;9,3;barato
19055;3811;40;7,7;barato
19056;3812;234;7,3;barato
19057;3812;200;5,7;barato
19058;3812;233;10;barato
19059;3812;199;8,1;barato
19060;3812;227;6,3;barato
19061;3813;30;5,2;barato
19062;3813;97;9,6;barato
19063;3813;142;5,5;barato
19064;3813;140;6,8;barato
19065;3813;229;5,9;barato
19066;3814;37;12,4;medio
19067;3814;70;14,7;medio
19068;3814;203;15,4;medio
19069;3814;211;19,8;medio
19070;3814;231;11,4;medio
19071;3815;233;8,6;barato
19072;3815;142;8,5;barato
19073;3815;117;6,1;barato
19074;3815;119;9;barato
19075;3815;232;7,8;barato
19076;3816;182;6,7;barato
19077;3816;134;6,1;barato
19078;3816;108;6,7;barato
19079;3816;232;6,5;barato
19080;3816;90;8;barato
19081;3817;126;27,7;caro
19082;3817;181;25,7;caro
19083;3817;208;27,4;caro
19084;3817;18;22,5;caro
19085;3817;172;27,2;caro
19086;3818;131;11,7;medio
19087;3818;133;19,6;medio
19088;3818;48;13,8;medio
19089;3818;37;11,1;medio
19090;3818;77;17,6;medio
19091;3819;88;9;barato
19092;3819;221;6,1;barato
19093;3819;76;5,3;barato
19094;3819;64;5,8;barato
19095;3819;131;7,2;barato
19096;3820;210;8,3;barato
19097;3820;126;9,2;barato
19098;3820;234;9,6;barato
19099;3820;103;9,1;barato
19100;3820;100;8,2;barato
19101;3821;106;21,9;caro
19102;3821;114;28,6;caro
19103;3821;88;24;caro
19104;3821;43;27;caro
19105;3821;173;24,7;caro
19106;3822;169;25,4;caro
19107;3822;40;27,2;caro
19108;3822;33;25,3;caro
19109;3822;96;23;caro
19110;3822;17;26,3;caro
19111;3823;49;27,3;caro
19112;3823;61;24,1;caro
19113;3823;7;24,9;caro
19114;3823;215;24,7;caro
19115;3823;178;22;caro
19116;3824;203;29,2;caro
19117;3824;52;29,9;caro
19118;3824;141;22,8;caro
19119;3824;80;20,7;caro
19120;3824;19;27,4;caro
19121;3825;32;5,6;barato
19122;3825;107;6,1;barato
19123;3825;67;8;barato
19124;3825;140;5;barato
19125;3825;233;5,8;barato
19126;3826;65;6,1;barato
19127;3826;2;8,6;barato
19128;3826;122;7,7;barato
19129;3826;62;6;barato
19130;3826;205;8,7;barato
19131;3827;210;8,8;barato
19132;3827;175;9;barato
19133;3827;7;7,3;barato
19134;3827;219;5,6;barato
19135;3827;26;8,6;barato
19136;3828;198;26,2;caro
19137;3828;3;21,9;caro
19138;3828;163;27,9;caro
19139;3828;107;28;caro
19140;3828;130;26,6;caro
19141;3829;97;14,7;medio
19142;3829;168;14;medio
19143;3829;110;12,3;medio
19144;3829;104;12,7;medio
19145;3829;174;18,8;medio
19146;3830;74;17,8;medio
19147;3830;68;17,7;medio
19148;3830;49;14,4;medio
19149;3830;153;14,1;medio
19150;3830;22;13,3;medio
19151;3831;121;11,9;medio
19152;3831;77;11,9;medio
19153;3831;183;15,2;medio
19154;3831;204;15,6;medio
19155;3831;120;19;medio
19156;3832;45;8,9;barato
19157;3832;156;8,5;barato
19158;3832;220;9,4;barato
19159;3832;23;7,4;barato
19160;3832;202;5,5;barato
19161;3833;78;9;barato
19162;3833;211;6,6;barato
19163;3833;235;8,6;barato
19164;3833;223;7;barato
19165;3833;229;8,3;barato
19166;3834;136;5,9;barato
19167;3834;135;8,5;barato
19168;3834;66;7,9;barato
19169;3834;27;8;barato
19170;3834;13;6,5;barato
19171;3835;35;25,1;caro
19172;3835;189;26;caro
19173;3835;101;22,2;caro
19174;3835;5;28,6;caro
19175;3835;140;27,5;caro
19176;3836;232;6,2;barato
19177;3836;110;7,1;barato
19178;3836;83;9,1;barato
19179;3836;222;8,6;barato
19180;3836;130;9,8;barato
19181;3837;119;7,1;barato
19182;3837;23;8,9;barato
19183;3837;151;5,4;barato
19184;3837;202;6,7;barato
19185;3837;185;8,9;barato
19186;3838;89;15,7;medio
19187;3838;155;15,7;medio
19188;3838;74;14,4;medio
19189;3838;201;12,8;medio
19190;3838;154;15,3;medio
19191;3839;100;15,2;medio
19192;3839;66;12,2;medio
19193;3839;223;15,5;medio
19194;3839;83;13,2;medio
19195;3839;143;19,4;medio
19196;3840;41;12,8;medio
19197;3840;186;15,5;medio
19198;3840;96;16,3;medio
19199;3840;212;13,1;medio
19200;3840;199;14,2;medio
19201;3841;131;11,3;medio
19202;3841;85;19;medio
19203;3841;238;18;medio
19204;3841;128;16,6;medio
19205;3841;144;17,6;medio
19206;3842;127;26,7;caro
19207;3842;38;26,1;caro
19208;3842;18;21,5;caro
19209;3842;121;20,9;caro
19210;3842;190;21,3;caro
19211;3843;147;20,6;caro
19212;3843;122;28;caro
19213;3843;180;27,6;caro
19214;3843;211;20;caro
19215;3843;169;25,4;caro
19216;3844;85;23;caro
19217;3844;73;23,6;caro
19218;3844;138;25,6;caro
19219;3844;18;29,6;caro
19220;3844;131;28;caro
19221;3845;138;8,2;barato
19222;3845;53;6,7;barato
19223;3845;88;7,1;barato
19224;3845;143;7;barato
19225;3845;196;6,4;barato
19226;3846;194;9,9;barato
19227;3846;73;8,5;barato
19228;3846;27;7,2;barato
19229;3846;223;6,9;barato
19230;3846;72;9,3;barato
19231;3847;195;11,3;medio
19232;3847;209;18,1;medio
19233;3847;109;12,7;medio
19234;3847;37;14,4;medio
19235;3847;73;18,2;medio
19236;3848;153;14,3;medio
19237;3848;68;13,9;medio
19238;3848;73;17,8;medio
19239;3848;212;14,2;medio
19240;3848;108;14,2;medio
19241;3849;36;8,7;barato
19242;3849;121;7,6;barato
19243;3849;166;7,8;barato
19244;3849;1;7;barato
19245;3849;48;9,7;barato
19246;3850;104;22,4;caro
19247;3850;200;20,7;caro
19248;3850;113;23;caro
19249;3850;149;24,5;caro
19250;3850;238;29,7;caro
19251;3851;53;6,4;barato
19252;3851;186;6,6;barato
19253;3851;16;9,4;barato
19254;3851;48;6,1;barato
19255;3851;199;8,5;barato
19256;3852;193;20,9;caro
19257;3852;79;24,3;caro
19258;3852;57;27,1;caro
19259;3852;170;24,8;caro
19260;3852;29;27,7;caro
19261;3853;32;5,7;barato
19262;3853;134;8,3;barato
19263;3853;52;5,9;barato
19264;3853;157;9,4;barato
19265;3853;230;7,3;barato
19266;3854;190;15,2;medio
19267;3854;181;15,7;medio
19268;3854;107;14,8;medio
19269;3854;92;16,1;medio
19270;3854;19;14,5;medio
19271;3855;102;7,7;barato
19272;3855;13;9,2;barato
19273;3855;22;7,1;barato
19274;3855;183;9;barato
19275;3855;228;9,4;barato
19276;3856;197;8;barato
19277;3856;205;6,7;barato
19278;3856;22;9,3;barato
19279;3856;224;9,9;barato
19280;3856;199;5,5;barato
19281;3857;120;26,9;caro
19282;3857;92;21,5;caro
19283;3857;35;25,1;caro
19284;3857;145;29,5;caro
19285;3857;44;28,8;caro
19286;3858;115;7,3;barato
19287;3858;237;7,3;barato
19288;3858;87;5;barato
19289;3858;110;5,6;barato
19290;3858;18;9,8;barato
19291;3859;219;15,6;medio
19292;3859;79;14,3;medio
19293;3859;81;17,3;medio
19294;3859;125;11,3;medio
19295;3859;6;19,5;medio
19296;3860;100;9,4;barato
19297;3860;202;7,3;barato
19298;3860;33;5,4;barato
19299;3860;151;8,6;barato
19300;3860;73;8,8;barato
19301;3861;178;8,6;barato
19302;3861;204;6;barato
19303;3861;124;10;barato
19304;3861;133;6,5;barato
19305;3861;8;6,1;barato
19306;3862;100;13,3;medio
19307;3862;223;19,9;medio
19308;3862;59;13,3;medio
19309;3862;52;15,1;medio
19310;3862;164;14,9;medio
19311;3863;81;19,6;medio
19312;3863;227;13,9;medio
19313;3863;13;18,9;medio
19314;3863;173;14,4;medio
19315;3863;157;14,2;medio
19316;3864;129;6,8;barato
19317;3864;193;8,1;barato
19318;3864;207;7;barato
19319;3864;185;7,1;barato
19320;3864;134;8,4;barato
19321;3865;171;5,7;barato
19322;3865;122;9,4;barato
19323;3865;213;9,7;barato
19324;3865;177;8,3;barato
19325;3865;107;5,4;barato
19326;3866;46;7,1;barato
19327;3866;92;9,3;barato
19328;3866;97;7,8;barato
19329;3866;214;8,9;barato
19330;3866;219;8,5;barato
19331;3867;134;8,6;barato
19332;3867;117;7,4;barato
19333;3867;44;5,4;barato
19334;3867;122;9;barato
19335;3867;72;5,8;barato
19336;3868;158;25,9;caro
19337;3868;112;27,9;caro
19338;3868;230;27,2;caro
19339;3868;69;21,1;caro
19340;3868;155;26,4;caro
19341;3869;120;5;barato
19342;3869;73;6,5;barato
19343;3869;69;10;barato
19344;3869;218;6,8;barato
19345;3869;98;9,9;barato
19346;3870;22;29;caro
19347;3870;58;21;caro
19348;3870;138;25;caro
19349;3870;103;25,3;caro
19350;3870;213;28,4;caro
19351;3871;220;8;barato
19352;3871;142;5,5;barato
19353;3871;111;8;barato
19354;3871;167;8,1;barato
19355;3871;124;6,6;barato
19356;3872;155;23,3;caro
19357;3872;60;21,8;caro
19358;3872;124;28,9;caro
19359;3872;142;28,6;caro
19360;3872;122;26;caro
19361;3873;142;17,7;medio
19362;3873;58;16,9;medio
19363;3873;143;14,9;medio
19364;3873;1;14,6;medio
19365;3873;162;17,1;medio
19366;3874;72;16,2;medio
19367;3874;167;12,4;medio
19368;3874;238;16,7;medio
19369;3874;96;19,4;medio
19370;3874;224;14,3;medio
19371;3875;104;19,8;medio
19372;3875;130;11,4;medio
19373;3875;125;18,9;medio
19374;3875;40;19,2;medio
19375;3875;149;12,1;medio
19376;3876;8;6,2;barato
19377;3876;41;8,6;barato
19378;3876;54;8,2;barato
19379;3876;17;5,3;barato
19380;3876;203;5,7;barato
19381;3877;194;8,3;barato
19382;3877;43;9,5;barato
19383;3877;117;9,9;barato
19384;3877;162;6,1;barato
19385;3877;25;5,2;barato
19386;3878;138;9,2;barato
19387;3878;145;7,6;barato
19388;3878;31;5,1;barato
19389;3878;68;7,2;barato
19390;3878;147;8;barato
19391;3879;47;21,6;caro
19392;3879;26;23;caro
19393;3879;108;21,1;caro
19394;3879;93;22,2;caro
19395;3879;96;20,3;caro
19396;3880;57;19,7;medio
19397;3880;198;14,7;medio
19398;3880;62;11,4;medio
19399;3880;26;15;medio
19400;3880;136;15,9;medio
19401;3881;88;5,2;barato
19402;3881;189;8,8;barato
19403;3881;18;9,6;barato
19404;3881;105;8,9;barato
19405;3881;81;7,1;barato
19406;3882;127;12,6;medio
19407;3882;196;19;medio
19408;3882;73;18,4;medio
19409;3882;52;14,7;medio
19410;3882;117;13,5;medio
19411;3883;113;21,9;caro
19412;3883;11;20,5;caro
19413;3883;181;28,5;caro
19414;3883;4;20,2;caro
19415;3883;196;22,1;caro
19416;3884;207;21,3;caro
19417;3884;76;27;caro
19418;3884;50;22,5;caro
19419;3884;124;23,1;caro
19420;3884;141;22,8;caro
19421;3885;97;15,5;medio
19422;3885;52;14,7;medio
19423;3885;116;19,2;medio
19424;3885;121;17,3;medio
19425;3885;171;13,9;medio
19426;3886;214;19,4;medio
19427;3886;104;15,1;medio
19428;3886;200;16,7;medio
19429;3886;111;19,8;medio
19430;3886;38;13,8;medio
19431;3887;142;18,5;medio
19432;3887;45;14,6;medio
19433;3887;36;11,7;medio
19434;3887;212;18,1;medio
19435;3887;35;19;medio
19436;3888;34;13,6;medio
19437;3888;111;13,8;medio
19438;3888;106;19,5;medio
19439;3888;9;12,8;medio
19440;3888;153;11,8;medio
19441;3889;89;11,8;medio
19442;3889;87;16,9;medio
19443;3889;168;17,6;medio
19444;3889;56;16,2;medio
19445;3889;210;11,9;medio
19446;3890;236;20,7;caro
19447;3890;234;26;caro
19448;3890;230;26,6;caro
19449;3890;35;28,8;caro
19450;3890;54;20,2;caro
19451;3891;95;15,5;medio
