id_cafes;nombre;pais;variedad;presentacion;notas_sabor;altitud
1773;Travesía del Valle 1773;El Salvador;Maragogipe;molido;frutal|caramelo|vino tinto;1600–2000 msnm
1774;Montaña del Cacao 1774;Brasil;Villalobos;cápsula;floral|té negro|frutal;1300–1600 msnm
1775;Tesoro del Norte 1775;Colombia;Caturra;molido;panela|frutal|cacao;1500–1900 msnm
1776;Aroma del Jaguar 1776;Guatemala;Caturra;grano;panela|frutal|cacao;1600–2000 msnm
1777;Trueno del Corazón 1777;Ecuador;Villalobos;molido;frutal|caramelo|vino tinto;1700–2100 msnm
1778;Joya del Alba 1778;Nicaragua;Caturra;grano;caramelo|nuez|chocolate;1600–2000 msnm
1779;Trueno Tropical 1779;El Salvador;Villalobos;grano;caramelo|nuez|chocolate;900–1200 msnm
1780;Quetzal del Este 1780;Nicaragua;Pacamara;grano;frutal|miel|cítrico;1600–2000 msnm
1781;Cedro del Sol Naciente 1781;Colombia;Maragogipe;cápsula;floral|jazmín|cítrico;1000–1400 msnm
1782;Cacao del Río Grande 1782;Honduras;Pacamara;molido;caramelo|nuez|chocolate;1000–1400 msnm
1783;Ceiba del Viento 1783;Colombia;Pacamara;grano;frutal|caramelo|vino tinto;900–1200 msnm
1784;Leyenda del Viento 1784;Bolivia;Caturra;cápsula;floral|té negro|frutal;1400–1800 msnm
1785;Mirador del Sol 1785;El Salvador;Caturra;grano;frutal|caramelo|vino tinto;1300–1600 msnm
1786;Quetzal Real 1786;México;Mundo Novo;cápsula;chocolate|nuez|vainilla;900–1200 msnm
1787;Granito del Horizonte Dorado 1787;Colombia;Castillo;grano;frutal|caramelo|vino tinto;1500–1900 msnm
1788;Rayo del Maíz 1788;Perú;Mundo Novo;cápsula;frutal|miel|cítrico;1200–1500 msnm
1789;Reserva del Sol 1789;Guatemala;Bourbon;grano;frutal|caramelo|vino tinto;1400–1800 msnm
1790;Quetzal del Valle Sagrado 1790;Perú;Geisha;grano;chocolate|nuez|vainilla;1700–2100 msnm
1791;Río del Nevado 1791;Bolivia;Pacamara;grano;chocolate|nuez|vainilla;1300–1600 msnm
1792;Sendero del Ande 1792;México;Catuai;cápsula;chocolate|nuez|vainilla;1400–1800 msnm
1793;Granito del Camino 1793;Honduras;Mundo Novo;grano;frutal|miel|cítrico;1200–1500 msnm
1794;Encanto Andina 1794;México;Villalobos;cápsula;terroso|especias|chocolate;1700–2100 msnm
1795;Esencia del Encanto Andino 1795;Colombia;Typica;cápsula;floral|té negro|frutal;1500–1900 msnm
1796;Quetzal Clásica 1796;Brasil;Maragogipe;grano;caramelo|nuez|chocolate;1500–1900 msnm
1797;Perla del Horizonte 1797;Honduras;Pacamara;cápsula;cítrico|floral|miel;900–1200 msnm
1798;Granito del Café Especial 1798;Nicaragua;Maragogipe;molido;terroso|especias|chocolate;1700–2100 msnm
1799;Corazón del Mar 1799;El Salvador;Geisha;molido;panela|frutal|cacao;1000–1400 msnm
1800;Mística del Encanto Andino 1800;México;Mundo Novo;grano;floral|té negro|frutal;1000–1400 msnm
1801;Selva del Río 1801;Honduras;Caturra;grano;floral|jazmín|cítrico;900–1200 msnm
1802;Río del Cóndor 1802;Ecuador;Villalobos;grano;caramelo|nuez|chocolate;1000–1400 msnm
1803;Rayo del Horizonte 1803;Nicaragua;Mundo Novo;grano;frutal|chocolate|floral;1700–2100 msnm
1804;Colibrí del Río Grande 1804;Bolivia;Pacamara;molido;floral|té negro|frutal;1300–1600 msnm
1805;Trueno del Encanto Andino 1805;Bolivia;Bourbon;grano;frutal|caramelo|vino tinto;1300–1600 msnm
1806;Sol del Lago 1806;Brasil;Caturra;grano;frutal|caramelo|vino tinto;1300–1600 msnm
1807;Horizonte del Mar 1807;Nicaragua;Geisha;molido;frutal|chocolate|floral;1700–2100 msnm
1808;Travesía del Cóndor 1808;Colombia;Villalobos;grano;caramelo|nuez|chocolate;1300–1600 msnm
1809;Guacamayo Clásica 1809;México;Bourbon;molido;floral|jazmín|cítrico;1300–1600 msnm
1810;Mirador del Norte 1810;Costa Rica;Castillo;grano;caramelo|nuez|chocolate;1500–1900 msnm
1811;Esencia del Oro 1811;Bolivia;Typica;cápsula;cítrico|floral|miel;1500–1900 msnm
1812;Cacao del Mar 1812;Guatemala;Bourbon;grano;cítrico|floral|miel;1700–2100 msnm
1813;Aroma del Este 1813;Nicaragua;Pacamara;cápsula;frutal|chocolate|floral;1000–1400 msnm
1814;Alma del Viento 1814;Perú;Pacamara;grano;caramelo|nuez|chocolate;900–1200 msnm
1815;Corazón Clásica 1815;El Salvador;Maragogipe;cápsula;cítrico|floral|miel;1400–1800 msnm
1816;Flor del Valle 1816;Ecuador;Villalobos;cápsula;terroso|especias|chocolate;1600–2000 msnm
1817;Perla Suprema 1817;Guatemala;Typica;molido;frutal|chocolate|floral;1300–1600 msnm
1818;Cascada Tropical 1818;Brasil;Castillo;cápsula;caramelo|nuez|chocolate;1000–1400 msnm
1819;Encanto del Viento 1819;México;Mundo Novo;molido;cítrico|floral|miel;900–1200 msnm
1820;Joya del Corazón 1820;Brasil;Catuai;molido;floral|té negro|frutal;1000–1400 msnm
1821;Colibrí del Sol 1821;Nicaragua;Maragogipe;grano;chocolate|nuez|vainilla;900–1200 msnm
1822;Corazón del Espíritu 1822;Honduras;Mundo Novo;cápsula;frutal|caramelo|vino tinto;1000–1400 msnm
1823;Valle del Horizonte Dorado 1823;Brasil;Mundo Novo;grano;floral|jazmín|cítrico;1200–1500 msnm
1824;Sierra Verde 1824;Colombia;Pacamara;cápsula;floral|jazmín|cítrico;900–1200 msnm
1825;Río Clásica 1825;Guatemala;Maragogipe;molido;frutal|miel|cítrico;1700–2100 msnm
1826;Cedro Encantada 1826;Colombia;Pacamara;molido;frutal|caramelo|vino tinto;1500–1900 msnm
1827;Fuego del Este 1827;Colombia;Villalobos;grano;panela|frutal|cacao;1700–2100 msnm
1828;Tesoro del Amanecer 1828;Ecuador;Pacamara;grano;frutal|chocolate|floral;1700–2100 msnm
1829;Quetzal del Ande 1829;Costa Rica;Typica;molido;floral|jazmín|cítrico;1700–2100 msnm
1830;Corazón del Valle Sagrado 1830;Bolivia;Bourbon;molido;caramelo|nuez|chocolate;1400–1800 msnm
1831;Montaña del Paraíso 1831;El Salvador;Catuai;molido;floral|té negro|frutal;1200–1500 msnm
1832;Fuente del Oro 1832;Ecuador;Pacamara;grano;chocolate|nuez|vainilla;1400–1800 msnm
1833;Camino Suprema 1833;Nicaragua;Villalobos;molido;frutal|caramelo|vino tinto;1200–1500 msnm
1834;Encanto Nevada 1834;Costa Rica;Maragogipe;molido;panela|frutal|cacao;1700–2100 msnm
1835;Leyenda Verde 1835;Honduras;Castillo;cápsula;panela|frutal|cacao;1400–1800 msnm
1836;Colibrí Dorada 1836;Honduras;Geisha;molido;frutal|caramelo|vino tinto;1500–1900 msnm
1837;Horizonte del Tesoro 1837;Ecuador;Maragogipe;cápsula;floral|té negro|frutal;900–1200 msnm
1838;Rincón Verde 1838;Honduras;Maragogipe;cápsula;floral|té negro|frutal;1300–1600 msnm
1839;Río del Sol 1839;Costa Rica;Maragogipe;grano;cítrico|floral|miel;1700–2100 msnm
1840;Cedro Dorada 1840;México;Mundo Novo;cápsula;cítrico|floral|miel;1400–1800 msnm
1841;Nube del Horizonte 1841;Costa Rica;Typica;molido;frutal|miel|cítrico;1300–1600 msnm
1842;Maíz del Lago 1842;Perú;Typica;cápsula;frutal|chocolate|floral;1000–1400 msnm
1843;Cedro del Amanecer 1843;México;Pacamara;cápsula;frutal|miel|cítrico;1700–2100 msnm
1844;Sendero del Nevado 1844;México;Bourbon;cápsula;cítrico|floral|miel;900–1200 msnm
1845;Montaña Clásica 1845;México;Catuai;molido;chocolate|nuez|vainilla;1000–1400 msnm
1846;Esencia del Sol Naciente 1846;Nicaragua;Castillo;cápsula;panela|frutal|cacao;1200–1500 msnm
1847;Aroma Suprema 1847;México;Typica;grano;frutal|miel|cítrico;1600–2000 msnm
1848;Cumbre del Este 1848;Honduras;Villalobos;molido;cítrico|floral|miel;1700–2100 msnm
1849;Flor del Trópico 1849;Colombia;Caturra;molido;chocolate|nuez|vainilla;1500–1900 msnm
1850;Quetzal del Tesoro 1850;México;Typica;grano;frutal|miel|cítrico;1400–1800 msnm
1851;Alma del Tesoro 1851;Brasil;Maragogipe;cápsula;frutal|chocolate|floral;1200–1500 msnm
1852;Montaña Mística 1852;Nicaragua;Geisha;molido;cítrico|floral|miel;1400–1800 msnm
1853;Nube del Horizonte Dorado 1853;Nicaragua;Geisha;molido;chocolate|nuez|vainilla;1200–1500 msnm
1854;Sierra Suprema 1854;Costa Rica;Castillo;grano;cítrico|floral|miel;900–1200 msnm
1855;Travesía Nevada 1855;Guatemala;Maragogipe;molido;frutal|caramelo|vino tinto;1700–2100 msnm
1856;Selva del Nevado 1856;Brasil;Caturra;molido;floral|jazmín|cítrico;1400–1800 msnm
1857;Luz del Horizonte 1857;Guatemala;Villalobos;grano;frutal|caramelo|vino tinto;1400–1800 msnm
1858;Reserva del Corazón 1858;Bolivia;Geisha;grano;floral|té negro|frutal;1600–2000 msnm
1859;Camino del Maíz 1859;Honduras;Typica;molido;panela|frutal|cacao;1200–1500 msnm
1860;Trueno Nevada 1860;Ecuador;Mundo Novo;molido;frutal|chocolate|floral;1400–1800 msnm
1861;Cedro del Paraíso 1861;Brasil;Mundo Novo;molido;caramelo|nuez|chocolate;1600–2000 msnm
1862;Trueno del Mundo 1862;Brasil;Castillo;molido;frutal|chocolate|floral;900–1200 msnm
1863;Aurora del Nevado 1863;Colombia;Pacamara;molido;caramelo|nuez|chocolate;1400–1800 msnm
1864;Corazón del Cóndor 1864;Brasil;Castillo;molido;terroso|especias|chocolate;1700–2100 msnm
1865;Rayo del Mundo 1865;Nicaragua;Villalobos;molido;frutal|miel|cítrico;1300–1600 msnm
1866;Fuego del Río 1866;México;Caturra;cápsula;chocolate|nuez|vainilla;1600–2000 msnm
1867;Sol del Norte 1867;México;Caturra;molido;floral|té negro|frutal;1000–1400 msnm
1868;Guacamayo Suprema 1868;Guatemala;Castillo;grano;floral|jazmín|cítrico;1700–2100 msnm
1869;Corazón del Amanecer 1869;Bolivia;Mundo Novo;grano;frutal|caramelo|vino tinto;900–1200 msnm
1870;Tesoro del Valle 1870;México;Bourbon;molido;terroso|especias|chocolate;1700–2100 msnm
1871;Sierra del Sur 1871;El Salvador;Geisha;molido;caramelo|nuez|chocolate;1000–1400 msnm
1872;Aurora del Bosque 1872;Perú;Mundo Novo;grano;frutal|chocolate|floral;1000–1400 msnm
1873;Flor del Trueno 1873;Guatemala;Maragogipe;grano;frutal|chocolate|floral;1500–1900 msnm
1874;Cascada Nevada 1874;México;Castillo;molido;frutal|caramelo|vino tinto;1500–1900 msnm
1875;Brisa del Bosque 1875;Costa Rica;Caturra;grano;floral|jazmín|cítrico;1700–2100 msnm
1876;Perla del Río Grande 1876;Nicaragua;Caturra;grano;floral|jazmín|cítrico;1000–1400 msnm
1877;Aroma del Valle 1877;Bolivia;Geisha;cápsula;floral|té negro|frutal;1700–2100 msnm
1878;Flor del Río Grande 1878;Perú;Geisha;molido;chocolate|nuez|vainilla;900–1200 msnm
1879;Joya del Mundo 1879;Ecuador;Geisha;grano;floral|té negro|frutal;1300–1600 msnm
1880;Alma del Alba 1880;Bolivia;Villalobos;molido;caramelo|nuez|chocolate;1500–1900 msnm
1881;Sierra del Ande 1881;Brasil;Catuai;grano;frutal|chocolate|floral;1500–1900 msnm
1882;Encanto del Sol 1882;Honduras;Catuai;molido;frutal|caramelo|vino tinto;1700–2100 msnm
1883;Maíz del Horizonte 1883;Colombia;Bourbon;molido;chocolate|nuez|vainilla;900–1200 msnm
1884;Aurora del Oeste 1884;Nicaragua;Maragogipe;grano;frutal|caramelo|vino tinto;1300–1600 msnm
1885;Sierra del Paraíso 1885;Bolivia;Mundo Novo;cápsula;chocolate|nuez|vainilla;1600–2000 msnm
1886;Brisa del Horizonte 1886;Bolivia;Bourbon;grano;floral|té negro|frutal;1300–1600 msnm
1887;Encanto Dorada 1887;Nicaragua;Bourbon;molido;panela|frutal|cacao;1700–2100 msnm
1888;Fuente del Sur 1888;Nicaragua;Castillo;grano;panela|frutal|cacao;1400–1800 msnm
1889;Sendero del Bosque Alto 1889;El Salvador;Maragogipe;cápsula;cítrico|floral|miel;900–1200 msnm
1890;Selva del Sol 1890;Perú;Geisha;molido;frutal|miel|cítrico;1500–1900 msnm
1891;Travesía Tropical 1891;El Salvador;Geisha;grano;chocolate|nuez|vainilla;900–1200 msnm
1892;Sendero del Corazón 1892;Colombia;Geisha;molido;floral|té negro|frutal;1000–1400 msnm
1893;Aroma del Mundo 1893;Guatemala;Caturra;cápsula;chocolate|nuez|vainilla;1700–2100 msnm
1894;Encanto del Trueno 1894;Nicaragua;Catuai;grano;frutal|miel|cítrico;900–1200 msnm
1895;Trueno del Bosque 1895;El Salvador;Maragogipe;cápsula;caramelo|nuez|chocolate;1400–1800 msnm
1896;Cascada del Paraíso 1896;Costa Rica;Catuai;grano;floral|jazmín|cítrico;1000–1400 msnm
1897;Aurora del Viento 1897;Honduras;Castillo;grano;chocolate|nuez|vainilla;1200–1500 msnm
1898;Horizonte del Encanto Andino 1898;Guatemala;Bourbon;molido;panela|frutal|cacao;1700–2100 msnm
1899;Selva del Valle 1899;Bolivia;Caturra;cápsula;cítrico|floral|miel;900–1200 msnm
1900;Sierra del Jaguar 1900;Brasil;Castillo;molido;cítrico|floral|miel;1600–2000 msnm
1901;Alma del Trópico 1901;Honduras;Pacamara;grano;frutal|miel|cítrico;1500–1900 msnm
1902;Flor del Este 1902;Honduras;Bourbon;cápsula;floral|jazmín|cítrico;1200–1500 msnm
1903;Cóndor del Amanecer 1903;Honduras;Maragogipe;molido;frutal|caramelo|vino tinto;1700–2100 msnm
1904;Leyenda Tropical 1904;Perú;Castillo;molido;terroso|especias|chocolate;1600–2000 msnm
1905;Cóndor del Corazón 1905;Nicaragua;Pacamara;grano;chocolate|nuez|vainilla;1000–1400 msnm
1906;Camino Dorada 1906;El Salvador;Catuai;molido;frutal|caramelo|vino tinto;1500–1900 msnm
1907;Perla del Oro 1907;Costa Rica;Pacamara;grano;caramelo|nuez|chocolate;1700–2100 msnm
1908;Cumbre Mística 1908;Ecuador;Bourbon;cápsula;frutal|caramelo|vino tinto;1600–2000 msnm
1909;Camino del Valle Sagrado 1909;El Salvador;Villalobos;cápsula;floral|jazmín|cítrico;1400–1800 msnm
1910;Jaguar del Amanecer 1910;Bolivia;Caturra;grano;frutal|caramelo|vino tinto;1300–1600 msnm
1911;Mirador del Camino 1911;Nicaragua;Castillo;grano;cítrico|floral|miel;1500–1900 msnm
1912;Aurora Clásica 1912;Perú;Mundo Novo;molido;cítrico|floral|miel;1500–1900 msnm
1913;Luz del Volcán 1913;Nicaragua;Geisha;molido;cítrico|floral|miel;1500–1900 msnm
1914;Cóndor del Sol Naciente 1914;Colombia;Mundo Novo;molido;floral|té negro|frutal;900–1200 msnm
1915;Rincón del Horizonte Dorado 1915;Bolivia;Bourbon;cápsula;cítrico|floral|miel;900–1200 msnm
1916;Granito del Sol 1916;El Salvador;Villalobos;cápsula;terroso|especias|chocolate;1200–1500 msnm
1917;Flor del Sol 1917;Costa Rica;Pacamara;molido;frutal|caramelo|vino tinto;1700–2100 msnm
1918;Valle del Río 1918;Costa Rica;Mundo Novo;cápsula;frutal|caramelo|vino tinto;1500–1900 msnm
1919;Leyenda del Horizonte Azul 1919;Costa Rica;Maragogipe;cápsula;caramelo|nuez|chocolate;1300–1600 msnm
1920;Luz Mística 1920;Bolivia;Caturra;grano;floral|té negro|frutal;1600–2000 msnm
1921;Mirador Mística 1921;Costa Rica;Bourbon;grano;frutal|chocolate|floral;1500–1900 msnm
1922;Esencia Clásica 1922;Ecuador;Pacamara;cápsula;frutal|chocolate|floral;1000–1400 msnm
1923;Horizonte del Nevado 1923;Bolivia;Maragogipe;molido;floral|jazmín|cítrico;900–1200 msnm
1924;Fuente del Café Especial 1924;Bolivia;Castillo;cápsula;frutal|caramelo|vino tinto;1700–2100 msnm
1925;Camino del Viento 1925;Ecuador;Pacamara;molido;caramelo|nuez|chocolate;1700–2100 msnm
1926;Aroma Tropical 1926;Bolivia;Bourbon;cápsula;cítrico|floral|miel;900–1200 msnm
1927;Jaguar del Horizonte Azul 1927;Honduras;Castillo;grano;panela|frutal|cacao;900–1200 msnm
1928;Nube Andina 1928;México;Caturra;cápsula;chocolate|nuez|vainilla;1000–1400 msnm
1929;Horizonte Andina 1929;Guatemala;Maragogipe;molido;caramelo|nuez|chocolate;1700–2100 msnm
1930;Río Real 1930;Brasil;Geisha;cápsula;terroso|especias|chocolate;900–1200 msnm
1931;Altura del Café Especial 1931;Honduras;Geisha;cápsula;frutal|chocolate|floral;1400–1800 msnm
1932;Sol del Tesoro 1932;Perú;Mundo Novo;grano;floral|jazmín|cítrico;1600–2000 msnm
1933;Mirador del Bosque Alto 1933;Honduras;Typica;grano;panela|frutal|cacao;1000–1400 msnm
1934;Joya del Bosque Alto 1934;Ecuador;Pacamara;grano;floral|té negro|frutal;1500–1900 msnm
1935;Mirador del Mundo 1935;Brasil;Mundo Novo;cápsula;frutal|chocolate|floral;1300–1600 msnm
1936;Altura del Horizonte 1936;Colombia;Typica;cápsula;chocolate|nuez|vainilla;1600–2000 msnm
1937;Cacao Verde 1937;El Salvador;Geisha;cápsula;floral|jazmín|cítrico;1300–1600 msnm
1938;Camino Real 1938;Perú;Maragogipe;cápsula;caramelo|nuez|chocolate;1700–2100 msnm
1939;Joya del Lago 1939;Costa Rica;Castillo;cápsula;floral|té negro|frutal;1500–1900 msnm
1940;Sierra del Mundo 1940;Perú;Catuai;grano;panela|frutal|cacao;1700–2100 msnm
1941;Granito del Encanto Andino 1941;Bolivia;Pacamara;grano;terroso|especias|chocolate;1400–1800 msnm
1942;Tesoro del Horizonte Azul 1942;Costa Rica;Castillo;cápsula;floral|jazmín|cítrico;1700–2100 msnm
1943;Travesía del Ande 1943;Brasil;Bourbon;molido;terroso|especias|chocolate;1700–2100 msnm
1944;Maíz del Sol 1944;Brasil;Villalobos;molido;panela|frutal|cacao;1700–2100 msnm
1945;Fuego del Cóndor 1945;Honduras;Pacamara;molido;frutal|chocolate|floral;1000–1400 msnm
1946;Mística del Encanto 1946;Perú;Geisha;cápsula;frutal|miel|cítrico;1200–1500 msnm
1947;Maíz del Este 1947;Colombia;Typica;cápsula;cítrico|floral|miel;1300–1600 msnm
1948;Joya Mística 1948;El Salvador;Caturra;molido;panela|frutal|cacao;1200–1500 msnm
1949;Río del Sol Naciente 1949;Perú;Mundo Novo;cápsula;terroso|especias|chocolate;1200–1500 msnm
1950;Tesoro Suprema 1950;México;Castillo;molido;floral|jazmín|cítrico;1300–1600 msnm
1951;Maíz del Trueno 1951;Bolivia;Castillo;grano;terroso|especias|chocolate;900–1200 msnm
1952;Rincón del Bosque 1952;México;Typica;molido;cítrico|floral|miel;1000–1400 msnm
1953;Selva Real 1953;Guatemala;Catuai;cápsula;frutal|chocolate|floral;1400–1800 msnm
1954;Colibrí del Encanto 1954;Guatemala;Castillo;grano;frutal|miel|cítrico;1600–2000 msnm
1955;Estrella del Volcán 1955;Brasil;Bourbon;molido;panela|frutal|cacao;1700–2100 msnm
1956;Joya del Cóndor 1956;El Salvador;Typica;grano;panela|frutal|cacao;1500–1900 msnm
1957;Joya del Camino 1957;Colombia;Catuai;molido;chocolate|nuez|vainilla;1000–1400 msnm
1958;Río del Oro 1958;El Salvador;Maragogipe;molido;terroso|especias|chocolate;1600–2000 msnm
1959;Aurora del Jaguar 1959;Honduras;Typica;grano;cítrico|floral|miel;1600–2000 msnm
1960;Río del Norte 1960;Honduras;Bourbon;cápsula;caramelo|nuez|chocolate;1400–1800 msnm
1961;Vereda del Trópico 1961;Guatemala;Pacamara;cápsula;cítrico|floral|miel;1600–2000 msnm
1962;Reserva del Valle 1962;Nicaragua;Maragogipe;molido;chocolate|nuez|vainilla;1600–2000 msnm
1963;Cumbre Dorada 1963;Ecuador;Catuai;grano;cítrico|floral|miel;1400–1800 msnm
1964;Aurora del Mar 1964;Honduras;Castillo;grano;floral|té negro|frutal;1600–2000 msnm
1965;Alma Suprema 1965;Ecuador;Geisha;molido;caramelo|nuez|chocolate;1200–1500 msnm
1966;Sol del Jaguar 1966;Ecuador;Villalobos;molido;panela|frutal|cacao;1600–2000 msnm
1967;Estrella del Mundo 1967;Costa Rica;Maragogipe;grano;floral|té negro|frutal;1400–1800 msnm
1968;Luz del Este 1968;Honduras;Villalobos;grano;cítrico|floral|miel;900–1200 msnm
1969;Travesía del Maíz 1969;Bolivia;Castillo;grano;caramelo|nuez|chocolate;1000–1400 msnm
1970;Montaña del Trópico 1970;Perú;Catuai;molido;frutal|miel|cítrico;1300–1600 msnm
1971;Granito del Tesoro 1971;Guatemala;Caturra;cápsula;floral|té negro|frutal;1000–1400 msnm
1972;Raíces del Valle Sagrado 1972;Bolivia;Typica;cápsula;caramelo|nuez|chocolate;1000–1400 msnm
1973;Jaguar del Cacao 1973;Ecuador;Catuai;grano;frutal|miel|cítrico;900–1200 msnm
1974;Esencia del Trueno 1974;México;Catuai;cápsula;floral|jazmín|cítrico;1700–2100 msnm
1975;Alma del Lago 1975;Perú;Bourbon;molido;frutal|chocolate|floral;1300–1600 msnm
1976;Tesoro del Este 1976;México;Maragogipe;grano;frutal|caramelo|vino tinto;900–1200 msnm
1977;Rincón Clásica 1977;Brasil;Geisha;cápsula;panela|frutal|cacao;1400–1800 msnm
1978;Rayo Suprema 1978;Nicaragua;Geisha;cápsula;terroso|especias|chocolate;1200–1500 msnm
1979;Raíces del Río Grande 1979;Costa Rica;Pacamara;grano;floral|jazmín|cítrico;1400–1800 msnm
1980;Quetzal del Cacao 1980;Bolivia;Geisha;molido;floral|té negro|frutal;1400–1800 msnm
1981;Brisa del Paraíso 1981;Colombia;Villalobos;cápsula;caramelo|nuez|chocolate;1000–1400 msnm
1982;Alma del Cacao 1982;Guatemala;Geisha;grano;cítrico|floral|miel;1700–2100 msnm
1983;Tesoro del Oro 1983;Honduras;Castillo;cápsula;frutal|caramelo|vino tinto;1000–1400 msnm
1984;Rincón del Bosque Alto 1984;Honduras;Caturra;cápsula;panela|frutal|cacao;1500–1900 msnm
1985;Colibrí del Jaguar 1985;Perú;Typica;cápsula;floral|jazmín|cítrico;900–1200 msnm
1986;Jaguar del Oro 1986;El Salvador;Pacamara;cápsula;frutal|caramelo|vino tinto;1700–2100 msnm
1987;Aurora Tropical 1987;Ecuador;Bourbon;molido;panela|frutal|cacao;1600–2000 msnm
1988;Fuego del Sol 1988;Ecuador;Bourbon;grano;terroso|especias|chocolate;1200–1500 msnm
1989;Sierra del Río 1989;Colombia;Pacamara;grano;floral|jazmín|cítrico;1500–1900 msnm
